timestamp,P_charge_kw,P_discharge_kw,P_grid_import_kw,P_grid_export_kw,E_battery_kwh,P_curtail_kw
2024-01-09 17:00:00,0.0,-0.0,49.21363422985122,0.0,27.0,0.0
2024-01-09 18:00:00,0.0,7.7683991532123295,35.280930274283385,0.0,18.811388300841898,0.0
2024-01-09 19:00:00,0.0,15.0,22.629446801106464,0.0,3.0,0.0
2024-01-09 20:00:00,0.0,0.0,43.20945863342379,0.0,3.0,0.0
2024-01-09 21:00:00,-0.0,0.0,49.44559291410789,0.0,3.0,0.0
2024-01-09 22:00:00,0.0,-0.0,15.763835515341462,0.0,3.0,0.0
2024-01-09 23:00:00,15.0,0.0,36.12228644022824,0.0,17.230249470757705,0.0
2024-01-10 00:00:00,0.0,4.231600846787667,10.578243887045687,0.0,12.769750529242293,0.0
2024-01-10 01:00:00,0.0,0.0,17.991712028108203,0.0,12.769750529242293,0.0
2024-01-10 02:00:00,15.0,0.0,38.83225346010387,0.0,27.0,0.0
2024-01-10 03:00:00,0.0,15.0,8.330513637652253,0.0,11.188611699158102,0.0
2024-01-10 04:00:00,1.666666666666668,0.0,22.86824241107592,0.0,12.769750529242293,0.0
2024-01-10 05:00:00,15.0,0.0,31.220603919716815,0.0,27.0,0.0
2024-01-10 06:00:00,-0.0,0.0,51.43655813666049,0.0,27.0,0.0
2024-01-10 07:00:00,0.0,15.0,22.980608458201143,0.0,11.188611699158102,0.0
2024-01-10 08:00:00,0.0,0.0,43.76494920324989,0.0,11.188611699158102,0.0
2024-01-10 09:00:00,0.0,7.7683991532123295,38.80310528179687,0.0,3.0,0.0
2024-01-10 10:00:00,0.0,0.0,15.386819538294642,0.0,3.0,0.0
2024-01-10 11:00:00,0.0,0.0,7.933648052964276,0.0,3.0,0.0
2024-01-10 12:00:00,15.0,0.0,45.57750064154536,0.0,17.230249470757705,0.0
2024-01-10 13:00:00,10.298221281347036,0.0,41.81795661813934,0.0,27.0,0.0
2024-01-10 14:00:00,0.0,13.5,26.344078032061436,0.0,12.769750529242293,0.0
2024-01-10 15:00:00,15.0,0.0,54.51921919004151,0.0,27.0,0.0
2024-01-10 16:00:00,-0.0,0.0,49.344771483583976,0.0,27.0,0.0
2024-01-10 17:00:00,0.0,0.0,47.36693577308726,0.0,27.0,0.0
2024-01-10 18:00:00,0.0,7.7683991532123295,41.3901478065839,0.0,18.811388300841898,0.0
2024-01-10 19:00:00,0.0,15.0,29.739176438946767,0.0,3.0,0.0
2024-01-10 20:00:00,0.0,0.0,44.26574772918432,0.0,3.0,0.0
2024-01-10 21:00:00,-0.0,0.0,48.54544315758819,0.0,3.0,0.0
2024-01-10 22:00:00,0.0,0.0,22.233348498937424,0.0,3.0,0.0
2024-01-10 23:00:00,15.0,0.0,36.858129925532374,0.0,17.230249470757705,0.0
2024-01-11 00:00:00,0.0,0.0,19.998746781203064,0.0,17.230249470757705,0.0
2024-01-11 01:00:00,0.0,0.0,21.232784788633783,0.0,17.230249470757705,0.0
2024-01-11 02:00:00,0.0,4.231600846787667,15.807627900570697,0.0,12.769750529242293,0.0
2024-01-11 03:00:00,0.0,0.0,19.06214110015875,0.0,12.769750529242293,0.0
2024-01-11 04:00:00,15.0,0.0,33.10297176918825,0.0,27.0,0.0
2024-01-11 05:00:00,0.0,0.0,20.849320130501106,0.0,27.0,0.0
2024-01-11 06:00:00,-0.0,0.0,51.83109520479471,0.0,27.0,0.0
