,production_kw
2020-01-31 16:11:00,0.0
2020-01-31 17:11:00,0.0
2020-01-31 18:11:00,0.0
2020-01-31 19:11:00,0.0
2020-01-31 20:11:00,0.0
2020-01-31 21:11:00,0.0
2020-01-31 22:11:00,0.0
2020-01-31 23:11:00,0.0
2020-02-01 00:11:00,0.0
2020-02-01 01:11:00,0.0
2020-02-01 02:11:00,0.0
2020-02-01 03:11:00,0.0
2020-02-01 04:11:00,0.0
2020-02-01 05:11:00,0.0
2020-02-01 06:11:00,0.0
2020-02-01 07:11:00,0.0
2020-02-01 08:11:00,0.0
2020-02-01 09:11:00,3.24623
2020-02-01 10:11:00,1.87043
2020-02-01 11:11:00,8.996049999999999
2020-02-01 12:11:00,10.95653
2020-02-01 13:11:00,2.43571
2020-02-01 14:11:00,6.82913
2020-02-01 15:11:00,0.0
2020-02-01 16:11:00,0.0
2020-02-01 17:11:00,0.0
2020-02-01 18:11:00,0.0
2020-02-01 19:11:00,0.0
2020-02-01 20:11:00,0.0
2020-02-01 21:11:00,0.0
2020-02-01 22:11:00,0.0
2020-02-01 23:11:00,0.0
2020-02-02 00:11:00,0.0
2020-02-02 01:11:00,0.0
2020-02-02 02:11:00,0.0
2020-02-02 03:11:00,0.0
2020-02-02 04:11:00,0.0
2020-02-02 05:11:00,0.0
2020-02-02 06:11:00,0.0
2020-02-02 07:11:00,0.0
2020-02-02 08:11:00,0.0
2020-02-02 09:11:00,16.91557
2020-02-02 10:11:00,49.242059999999995
2020-02-02 11:11:00,4.677449999999999
2020-02-02 12:11:00,58.86435
2020-02-02 13:11:00,44.73225
2020-02-02 14:11:00,30.23161
2020-02-02 15:11:00,0.0
2020-02-02 16:11:00,0.0
2020-02-02 17:11:00,0.0
2020-02-02 18:11:00,0.0
2020-02-02 19:11:00,0.0
2020-02-02 20:11:00,0.0
2020-02-02 21:11:00,0.0
2020-02-02 22:11:00,0.0
2020-02-02 23:11:00,0.0
2020-02-03 00:11:00,0.0
2020-02-03 01:11:00,0.0
2020-02-03 02:11:00,0.0
2020-02-03 03:11:00,0.0
2020-02-03 04:11:00,0.0
